filepath,split,label,duration,samplerate,channels
data\for-2seconds\validation\fake\file25300.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file33.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file13679.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file12205.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file22779.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file30275.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\fake\file25.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file27594.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\validation\fake\file6397.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file28101.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file26922.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file18493.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file13379.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file978.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file32730.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file29077.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file4808.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file5765.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file22639.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file15366.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file32124.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\testing\real\file817.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file2793.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file16136.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file24935.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file2014.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file2550.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file25023.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file17187.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file8877.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file26709.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file30780.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file19211.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file18371.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file12609.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file12332.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file2613.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file22821.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file21894.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file25750.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file22622.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file878.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file4296.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file700.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\fake\file1585.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file5476.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file517.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file14336.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file22869.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file17641.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file24073.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file32122.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file6262.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file2161.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file777.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file30720.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file5405.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file209.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file21085.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file28423.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\fake\file8951.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\fake\file12569.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file6930.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file29950.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file23622.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file25050.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file7096.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file21267.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file288.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\real\file616.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\real\file1548.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file16402.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file1476.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file7172.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file513.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file33921.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file10828.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file16919.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file21136.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file701.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file19021.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file21723.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file29213.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file8742.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file33617.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file907.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\testing\fake\file1121.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file25573.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file14901.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file27309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file11146.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file16570.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file2186.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file5872.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file24216.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file17050.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file18643.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file10178.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file365.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file25765.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file16841.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file17381.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file27125.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file17991.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file6147.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file28109.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file1703.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file2938.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file6336.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file2149.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\testing\fake\file1377.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\validation\real\file11227.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file273.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file9633.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\fake\file2063.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\fake\file15635.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1899.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file24554.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file16847.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1260.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file461.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file15446.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file25186.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file21473.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\validation\real\file3355.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file28698.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file16362.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\fake\file2761.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file2352.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file33761.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file13605.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1059.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\validation\fake\file25045.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file11763.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file9964.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file17728.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file33620.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file15388.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file16187.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\fake\file629.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,fake,2.0,16000,1
data\for-2seconds\training\real\file9665.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file5716.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\testing\real\file1278.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file14733.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file963.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file24293.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\fake\file14925.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\fake\file14572.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\validation\real\file11034.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file27621.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file22309.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\testing\real\file128.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\real\file14925.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file11075.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file17204.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file27920.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\fake\file31770.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file22932.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\fake\file6239.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file28618.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\real\file7980.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,real,2.0,16000,1
data\for-2seconds\training\real\file8985.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\validation\fake\file27203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,validation,fake,2.0,16000,1
data\for-2seconds\training\real\file15803.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file4877.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\training\real\file20257.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
data\for-2seconds\testing\real\file1774.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,testing,real,2.0,16000,1
data\for-2seconds\training\fake\file32157.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,fake,2.0,16000,1
data\for-2seconds\training\real\file13159.wav_16k.wav_norm.wav_mono.wav_silence.wav_2sec.wav,training,real,2.0,16000,1
